CS322	2012	가을	0.4417182642714321	-0.9936714585249848	-0.7605653229609828	
CS493	2012	가을	0.7187341898741755	0.0	0.0	
CS322	2012	가을	0.23188165245006073	0.0	0.5370495669980353	
CS311	2012	가을	0.965594995044289	-0.9990999414957279	-0.9856864444027524	
CS230	2012	가을	0.8336546070121552	-0.8920476784340244	-0.5370495669980353	
CS300	2012	가을	0.0	0.10112173093262203	-0.1959635837479877	
CS109	2012	가을	0.05408515645811135	0.0	0.09966799462495582	
CS206	2012	봄	-0.37668099611760836	0.5370495669980353	0.0	
CS204	2012	봄	0.5259612858342343	-0.9183003715935452	0.0	
CS220	2012	봄	0.9694918638526635	0.8476069055420024	0.6640367702678489	
CS330	2012	가을	-0.37284367395320756	-0.9811481136247221	-0.33868659024623593	
CS448	2012	가을	-0.5068555035971096	0.0	0.0	
CS211	2012	봄	0.584219262640981	-0.004279289246164009	0.0	
CS230	2012	가을	0.9531724436022284	-0.9781843667293797	0.0	
CS202	2012	가을	0.9705418331101426	-0.6992147322023493	0.0	
CS202	2012	가을	0.9907908217170408	-0.8945203205327183	-0.6537777386316032	
CS109	2012	가을	0.1375593853262842	-0.1048839597627148	0.0	
CS330	2011	가을	-0.37284367395320756	-0.6038724343866123	0.0	
CS311	2012	가을	0.5259612858342343	-0.699285560163204	-0.8396766212659176	
CS320	2012	봄	0.5720220216913301	0.38120479884379366	0.38120479884379366	
CS204	2011	봄	0.40604743220585005	0.0	0.0	
CS206	2011	봄	0.9982821724861722	0.7933201053270404	0.0	
CS230	2011	가을	0.4372651949574933	-0.9596513753615583	-0.8813689328912009	
CS360	2012	봄	0.0	-0.47942792996646	0.0	
CS300	2011	가을	-0.8584425865598246	-0.9901383690441794	0.21382182620611753	
CS330	2012	가을	0.0	-0.5886392305569499	0.0	
CS330	2011	가을	0.0	-0.9179090050317347	-0.5370495669980353	
CS322	2012	가을	0.0	-0.8851829285668122	-0.5370495669980353	
CS202	2012	봄	0.584219262640981	0.0	0.0	
CS322	2012	가을	0.0	0.0	0.0	
CS220	2012	봄	0.9807021210096178	0.5370495669980353	0.0	
CS311	2012	가을	0.6589089639265916	0.433103635029935	0.6589089639265916	
CS311	2012	가을	0.0	-0.8919783197499246	-0.5370495669980353	
CS230	2012	가을	0.0	0.0	0.0	
CS300	2012	가을	0.0	0.0	-0.6537777386316032	
CS322	2012	가을	0.0	-0.6038724343866123	-0.9532535265206922	
CS230	2012	가을	0.0	-0.5886392305569499	0.0	
CS204	2012	가을	0.0	0.0	0.0	
CS101	2013	봄	0.5747871451165343	-0.7776079383157175	0.5380937218450179	
CS330	2012	가을	-0.37284367395320756	0.0	0.5370495669980353	
CS206	2012	가을	0.9531724436022284	0.0	0.0	
CS204	2012	봄	0.0	0.561712036107224	0.0	
CS510	2012	봄	0.9531724436022284	0.0	0.0	
CS204	2012	가을	0.0	0.0	0.0	
CS109	2012	가을	0.6640367702678489	0.0	0.0	
CS101	2012	가을	0.08203044411872494	-0.09724650430142683	-0.9780063924922447	
CS270	2012	봄	0.9874940748425912	0.0	0.0	
CS101	2012	봄	0.1880764975750503	-0.8957195334045454	-0.4121578098976407	
CS206	2012	가을	-0.06606696285971114	-0.2913126124515909	0.5370495669980353	
CS109	2012	가을	0.6837789051459493	0.0	0.0	
CS204	2012	가을	0.0	0.0	0.0	
CS202	2012	가을	0.9599395113399031	-0.7162978701990244	-0.5370495669980353	
CS300	2012	가을	0.0	0.3838739766323186	-0.5934141945397104	
CS204	2012	가을	-0.42242284755989773	-0.5849871967179843	0.0	
CS204	2012	가을	0.26540900257881966	-0.9107553969541685	0.0	
CS101	2012	가을	0.5495828602304513	0.0	0.0	
CS101	2012	가을	0.0	0.3460749653248515	0.0	
CS330	2012	가을	0.584219262640981	0.0	0.0	
CS101	2012	가을	0.8081089626295382	-0.8882534610428188	-0.7948207358997195	
CS459	조항정	2012	0.6640367702678489	0.8765390877496524	0.6640367702678489	
CS230	2012	가을	0.0	-0.9179090050317347	-0.5370495669980353	
CS311	2011	가을	-0.6640367702678489	0.0	0.0	
CS311	2012	가을	0.0	-0.9179090050317347	-0.8813689328912009	
CS448	2012	가을	0.0	-0.699285560163204	0.0	
CS330	2011	가을	-0.37284367395320756	-0.6038724343866123	0.0	
CS360	2013	봄	-0.4344392217820528	-0.9914424747597665	-0.9720770761652836	
CS320	2013	봄	-0.4588899602237716	-0.8116809830661191	0.0	
CS206	2013	봄	0.0	0.0	0.0	
CS320	2013	봄	0.0	-0.8537720380152458	-0.5370495669980353	
CS204	2011	가을	0.9308032425398249	-0.5954563812348234	-0.29318295737746575	
CS300	2013	봄	0.5370495669980353	0.0	-0.7948207358997195	
CS320	2013	봄	0.4378423116895156	-0.646964268391509	0.0	
CS101	2013	봄	0.38325667619118475	-0.638512882990441	-0.6537777386316032	
CS341	송준화	2013	-0.4423797352663629	-0.4818740718048297	-0.3144014930633405	
CS320	2013	봄	0.584219262640981	0.0	0.0	
CS672	2012	가을	0.9665229734866585	0.0	0.0	
CS420	2013	봄	0.9856612042133202	-0.685061542276105	-0.5370495669980353	
CS101	2012	가을	-0.1802262647907709	-0.28877281985465614	0.0	
CS206	2012	봄	0.584219262640981	0.0	0.0	
CS204	2012	봄	0.446102058378227	0.446102058378227	0.446102058378227	
CS408	2013	봄	0.0	0.0	0.0	
CS341	송준화	2013	-0.20287961370837176	-0.9994003076146822	-0.5756755532415789	
CS300	2013	봄	0.5370495669980353	0.0	0.0	
CS310	2012	가을	-0.49878400197367023	0.052266203494395674	0.0	
