sophomore-CS230-허재혁-2016가을,11
sophomore-CS204-박진아-2016가을,3
senior-CS492-양은호-2016가을,3
junior-CS360-김명호-2016가을,4
sophomore-CS206-오혜연-2016가을,2
sophomore-CS202-신성용-2016가을,1
junior-CS350-김문주-2016가을,2
sophomore-CS204-강성원-2016가을,2
junior-CS330-송준화-2016가을,3
junior-CS310-맹승렬-2016가을,2
senior-CS409-이준상-2016가을,1
senior-CS408-이준상-2016가을,2
senior-CS492-김주호-2016가을,1
senior-CS408-백종문-2017봄,1
freshman-CS101-김문주-2017봄,2
sophomore-CS206-강성원-2017봄,5
freshman-CS109-정지원-2017봄,6
junior-CS350-배두환-2017봄,2
graduate-CS500-마틴-지글러2017,1
junior-CS330-신인식-2017봄,7
junior-CS320-류석영-2017봄,10
graduate-CS550-백종문-2017봄,1
junior-CS300-헬무트알트-2017봄,9
sophomore-CS206-이기혁-2017봄,3
sophomore-CS204-이주영-2017봄,4
sophomore-CS220-한태숙-2017봄,6
sophomore-CS211-맹승렬-2017봄,4
freshman-CS101-김민혁-2017봄,1
junior-CS311-윤현수-2017봄,5
freshman-CS101-유신-2017봄,1
junior-CS374-김주호-2017봄,7
junior-CS360-이윤준-2017봄,4
sophomore-CS230-허재혁-2017봄,3
sophomore-CS206-이준상-2017봄,1
senior-CS457-고인영-2016봄,1
graduate-CS500-마틴-지글러2016,1
senior-CS453-김문주-2016가을,1
graduate-CS548-김광조-2016가을,1
junior-CS380-윤성의-2017봄,2
senior-CS448-김광조-2017봄,1
senior-CS494-이준상-2017봄,1
sophomore-CS204-박진아-2017봄,3
freshman-CS101-류덕산-2017봄,1
freshman-CS101-김문주-2016봄,1
senior-CS408-최옥주-2017봄,1
senior-CS496-류석영-2016겨울,1
senior-CS408-백종문-2017가을,1
freshman-CS101-류덕산-2017가을,3
sophomore-CS230-김동준-2017가을,10
junior-CS330-송준화-2017가을,11
senior-CS454-유신-2017가을,3
senior-CS492-양은호-2017가을,5
senior-CS474-맹성현-2017가을,2
senior-CS489-이윤준-2016가을,1
freshman-CS101-고인영-2017가을,5
junior-CS341-이동만-2017가을,3
senior-CS422-마틴-지글러2017,1
junior-CS322-최광무-2017가을,2
senior-CS492-차미영-2017가을,3
senior-CS492-김주호-2017가을,4
graduate-CS584-이기혁-2017가을,1
sophomore-CS206-정지원-2017가을,5
sophomore-CS204-마틴-지글러2017,1
sophomore-CS204-강성원-2017가을,5
sophomore-CS202-좌경룡-2017가을,3
junior-CS320-류석영-2017가을,8
junior-CS311-허재혁-2017가을,5
junior-CS350-배두환-2017가을,2
sophomore-CS206-오혜연-2017가을,1
junior-CS300-최성희-2017가을,2
senior-CS443-문수복-2017가을,1
freshman-CS101-최기선-2017가을,1
freshman-CS101-최성희-2017가을,2
senior-CS420-한동수-2017가을,3
freshman-CS101-이영희-2017가을,2
senior-CS492-정지원-2017가을,1
sophomore-CS206-류덕산-2017가을,3
senior-CS492-양홍석-2017가을,1
senior-CS408-최옥주-2017가을,1
senior-CS470-김기응-2017가을,4
graduate-CS520-한태숙-2017가을,1
graduate-CS548-김광조-2017가을,1
senior-CS492-류석영,-사비에르라이벌2017,1
senior-CS442-이성주-2017봄,1
junior-CS341-이성주-2017가을,2
senior-CS476-최호진-2017가을,1
graduate-CS592-양은호-2018봄,2
graduate-CS522-최광무-2018봄,1
senior-CS408-최옥주-2018봄,1
junior-CS300-최성희-2018봄,5
junior-CS311-윤현수-2018봄,6
junior-CS350-배두환-2018봄,3
junior-CS320-류석영-2018봄,3
graduate-CS500-마틴-지글러2018,4
senior-CS408-류석영,-이성주,마틴,2
junior-CS300-정지원-2018봄,5
junior-CS330-신인식-2018봄,5
senior-CS448-이주영-2018봄,5
freshman-CS101-이기혁-2018봄,2
sophomore-CS204-마틴-지글러2018,1
sophomore-CS230-김동준-2018봄,2
senior-CS492-양홍석-2018봄,4
senior-CS402-유신-2018봄,4
senior-CS408-이동만,-백종문,최호진,,1
sophomore-CS204-강성원-2018봄,2
senior-CS453-유신-2018봄,3
junior-CS374-김주호-2018봄,2
sophomore-CS206-오혜연-2018봄,2
senior-CS492-황성주-2018봄,4
sophomore-CS206-류덕산-2018봄,3
junior-CS380-김민혁-2018봄,4
junior-CS341-문수복-2018봄,2
sophomore-CS230-김대영-2018봄,3
senior-CS442-이성주-2018봄,1
graduate-CS510-허재혁-2018봄,1
graduate-CS966-이윤준,-배두환,양은호,1
freshman-CS101-김문주-2018봄,1
sophomore-CS211-맹승렬-2018봄,2
sophomore-CS206-김기응-2018봄,5
sophomore-CS204-박진아-2018봄,4
freshman-CS101-송준화-2018봄,1
senior-CS408-백종문-2018봄,1
graduate-CS660-맹성현-2018봄,2
graduate-CS570-최호진-2018봄,1
freshman-CS101-김순태-2018봄,2
freshman-CS109-정지원-2018봄,1
senior-CS492-고용민-2018봄,1
